"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","16 Apr 2014","20","159.76","6282.075"
"USEP","16 Apr 2014","21","197.18","6371.371"
"USEP","16 Apr 2014","22","213.38","6430.166"
"USEP","16 Apr 2014","23","202.27","6448.545"
"USEP","16 Apr 2014","24","202.78","6420.142"
"USEP","16 Apr 2014","25","197.19","6400.048"
"USEP","16 Apr 2014","26","202.77","6421.066"
"USEP","16 Apr 2014","27","200.25","6430.748"
"USEP","16 Apr 2014","28","193.60","6432.706"
"USEP","16 Apr 2014","29","158.77","6456.482"
"USEP","16 Apr 2014","30","159.78","6471.835"
"USEP","16 Apr 2014","31","183.68","6459.807"
"USEP","16 Apr 2014","32","183.73","6457.630"
"USEP","16 Apr 2014","33","169.90","6449.837"
"USEP","16 Apr 2014","34","202.27","6415.201"
"USEP","16 Apr 2014","35","171.12","6325.235"
"USEP","16 Apr 2014","36","132.43","6160.325"
"USEP","16 Apr 2014","37","142.82","6046.736"
"USEP","16 Apr 2014","38","143.17","6073.494"
"USEP","16 Apr 2014","39","165.86","6116.152"
"USEP","16 Apr 2014","40","160.90","6098.235"
"USEP","16 Apr 2014","41","145.62","6037.059"
"USEP","16 Apr 2014","42","156.67","5981.276"
"USEP","16 Apr 2014","43","146.56","5897.332"
"USEP","16 Apr 2014","44","145.56","5825.909"
"USEP","16 Apr 2014","45","145.38","5727.940"
"USEP","16 Apr 2014","46","127.56","5584.257"
"USEP","16 Apr 2014","47","119.60","5403.071"
"USEP","16 Apr 2014","48","118.69","5253.941"
"USEP","17 Apr 2014","1","127.55","5102.987"
"USEP","17 Apr 2014","2","120.43","5002.245"
"USEP","17 Apr 2014","3","121.27","4910.733"
"USEP","17 Apr 2014","4","118.11","4833.613"
"USEP","17 Apr 2014","5","118.05","4772.020"
"USEP","17 Apr 2014","6","115.51","4726.251"
"USEP","17 Apr 2014","7","113.65","4695.939"
"USEP","17 Apr 2014","8","113.80","4673.768"
"USEP","17 Apr 2014","9","108.24","4647.720"
"USEP","17 Apr 2014","10","107.03","4662.765"
"USEP","17 Apr 2014","11","113.68","4712.132"
"USEP","17 Apr 2014","12","118.08","4830.656"
"USEP","17 Apr 2014","13","121.28","4991.446"
"USEP","17 Apr 2014","14","127.32","5138.558"
"USEP","17 Apr 2014","15","118.16","5313.924"
"USEP","17 Apr 2014","16","119.80","5598.770"
"USEP","17 Apr 2014","17","146.53","5860.559"
"USEP","17 Apr 2014","18","151.63","6092.783"
"USEP","17 Apr 2014","19","167.00","6274.039"
"USEP","17 Apr 2014","20","218.35","6388.428"
"USEP","17 Apr 2014","21","218.38","6375.764"
"USEP","17 Apr 2014","22","268.68","6369.318"
"USEP","17 Apr 2014","23","259.24","6358.608"
"USEP","17 Apr 2014","24","208.45","6325.741"
"USEP","17 Apr 2014","25","198.19","6299.286"
"USEP","17 Apr 2014","26","199.26","6312.715"
"USEP","17 Apr 2014","27","202.27","6352.922"
"USEP","17 Apr 2014","28","267.54","6370.735"
"USEP","17 Apr 2014","29","248.28","6375.690"
"USEP","17 Apr 2014","30","209.73","6388.045"
"USEP","17 Apr 2014","31","248.37","6435.355"
"USEP","17 Apr 2014","32","258.54","6469.827"
"USEP","17 Apr 2014","33","258.40","6462.486"
"USEP","17 Apr 2014","34","209.39","6419.237"
"USEP","17 Apr 2014","35","199.17","6340.154"
"USEP","17 Apr 2014","36","156.68","6182.019"
"USEP","17 Apr 2014","37","152.66","6051.010"
"USEP","17 Apr 2014","38","151.67","6028.282"
"USEP","17 Apr 2014","39","151.69","6027.626"
"USEP","17 Apr 2014","40","149.51","5976.693"
"USEP","17 Apr 2014","41","139.56","5928.812"
"USEP","17 Apr 2014","42","153.83","5886.145"
"USEP","17 Apr 2014","43","152.79","5812.927"
"USEP","17 Apr 2014","44","145.55","5673.881"
"USEP","17 Apr 2014","45","127.47","5525.994"
"USEP","17 Apr 2014","46","119.54","5389.349"
"USEP","17 Apr 2014","47","119.40","5247.048"
"USEP","17 Apr 2014","48","118.33","5057.571"
"USEP","18 Apr 2014","1","121.37","4893.581"
"USEP","18 Apr 2014","2","119.68","4823.962"
"USEP","18 Apr 2014","3","119.67","4813.485"
"USEP","18 Apr 2014","4","119.67","4783.377"
"USEP","18 Apr 2014","5","119.66","4752.950"
"USEP","18 Apr 2014","6","118.02","4694.597"
"USEP","18 Apr 2014","7","117.84","4642.865"
"USEP","18 Apr 2014","8","117.83","4609.228"
"USEP","18 Apr 2014","9","117.73","4591.475"
"USEP","18 Apr 2014","10","117.73","4577.877"
"USEP","18 Apr 2014","11","117.73","4575.233"
"USEP","18 Apr 2014","12","117.83","4619.237"
"USEP","18 Apr 2014","13","118.01","4693.598"
"USEP","18 Apr 2014","14","119.65","4740.858"
"USEP","18 Apr 2014","15","118.02","4745.401"
"USEP","18 Apr 2014","16","119.65","4818.668"
"USEP","18 Apr 2014","17","118.42","4942.407"
"USEP","18 Apr 2014","18","120.30","5058.839"
"USEP","18 Apr 2014","19","127.34","5169.839"
"USEP","18 Apr 2014","20","146.39","5239.951"
"USEP","18 Apr 2014","21","139.43","5296.832"
"USEP","18 Apr 2014","22","139.44","5337.845"
"USEP","18 Apr 2014","23","139.47","5379.662"
"USEP","18 Apr 2014","24","138.43","5346.751"
"USEP","18 Apr 2014","25","139.45","5326.518"
"USEP","18 Apr 2014","26","127.40","5335.544"
"USEP","18 Apr 2014","27","127.41","5362.183"
"USEP","18 Apr 2014","28","138.43","5369.161"
"USEP","18 Apr 2014","29","127.43","5361.899"
"USEP","18 Apr 2014","30","127.42","5333.809"
"USEP","18 Apr 2014","31","122.37","5313.904"
"USEP","18 Apr 2014","32","120.15","5264.184"
"USEP","18 Apr 2014","33","118.48","5222.049"
"USEP","18 Apr 2014","34","118.39","5202.616"
"USEP","18 Apr 2014","35","118.36","5166.032"
"USEP","18 Apr 2014","36","120.41","5140.884"
"USEP","18 Apr 2014","37","121.39","5159.456"
"USEP","18 Apr 2014","38","119.38","5246.491"
"USEP","18 Apr 2014","39","121.35","5285.625"
"USEP","18 Apr 2014","40","122.41","5302.016"
"USEP","18 Apr 2014","41","163.05","5353.644"
"USEP","18 Apr 2014","42","163.18","5387.728"
"USEP","18 Apr 2014","43","145.32","5396.635"
"USEP","18 Apr 2014","44","146.45","5380.100"
"USEP","18 Apr 2014","45","146.40","5319.714"
"USEP","18 Apr 2014","46","127.42","5214.032"
"USEP","18 Apr 2014","47","139.44","5079.474"
"USEP","18 Apr 2014","48","127.42","5042.716"
"USEP","19 Apr 2014","1","127.39","5016.156"
"USEP","19 Apr 2014","2","120.31","4960.070"
"USEP","19 Apr 2014","3","118.26","4822.555"
"USEP","19 Apr 2014","4","118.29","4700.213"
"USEP","19 Apr 2014","5","115.79","4580.635"
"USEP","19 Apr 2014","6","106.69","4511.771"
"USEP","19 Apr 2014","7","106.69","4457.349"
"USEP","19 Apr 2014","8","105.50","4432.778"
"USEP","19 Apr 2014","9","105.46","4415.403"
"USEP","19 Apr 2014","10","105.43","4420.845"
"USEP","19 Apr 2014","11","105.54","4456.972"
"USEP","19 Apr 2014","12","106.69","4503.228"
"USEP","19 Apr 2014","13","105.55","4552.530"
"USEP","19 Apr 2014","14","106.70","4612.632"
"USEP","19 Apr 2014","15","106.85","4695.005"
"USEP","19 Apr 2014","16","108.24","4864.422"
"USEP","19 Apr 2014","17","106.90","5058.441"
"USEP","19 Apr 2014","18","108.34","5235.865"
"USEP","19 Apr 2014","19","109.30","5402.569"
"USEP","19 Apr 2014","20","118.47","5541.391"
"USEP","19 Apr 2014","21","119.40","5631.129"
"USEP","19 Apr 2014","22","119.29","5656.213"
"USEP","19 Apr 2014","23","119.67","5668.300"
"USEP","19 Apr 2014","24","149.42","5656.640"
"USEP","19 Apr 2014","25","152.99","5636.422"
"USEP","19 Apr 2014","26","152.99","5624.455"
"USEP","19 Apr 2014","27","152.29","5634.424"
"USEP","19 Apr 2014","28","147.21","5631.298"
"USEP","19 Apr 2014","29","145.73","5602.502"
"USEP","19 Apr 2014","30","145.43","5582.498"
"USEP","19 Apr 2014","31","145.43","5584.809"
"USEP","19 Apr 2014","32","133.65","5578.442"
"USEP","19 Apr 2014","33","121.66","5548.443"
"USEP","19 Apr 2014","34","119.67","5514.468"
"USEP","19 Apr 2014","35","119.37","5482.735"
"USEP","19 Apr 2014","36","127.62","5444.128"
"USEP","19 Apr 2014","37","127.61","5443.209"
"USEP","19 Apr 2014","38","133.78","5513.837"
"USEP","19 Apr 2014","39","133.89","5578.611"
"USEP","19 Apr 2014","40","121.80","5506.457"
"USEP","19 Apr 2014","41","121.75","5481.438"
"USEP","19 Apr 2014","42","122.85","5501.010"
"USEP","19 Apr 2014","43","133.91","5509.995"
"USEP","19 Apr 2014","44","127.89","5471.543"
"USEP","19 Apr 2014","45","127.89","5405.501"
"USEP","19 Apr 2014","46","126.86","5341.259"
"USEP","19 Apr 2014","47","133.80","5263.141"
"USEP","19 Apr 2014","48","148.41","5186.796"
"USEP","20 Apr 2014","1","155.03","5090.572"
"USEP","20 Apr 2014","2","153.03","4993.021"
"USEP","20 Apr 2014","3","142.09","4889.933"
"USEP","20 Apr 2014","4","139.80","4815.875"
"USEP","20 Apr 2014","5","122.55","4754.128"
"USEP","20 Apr 2014","6","122.51","4708.653"
"USEP","20 Apr 2014","7","120.52","4664.638"
"USEP","20 Apr 2014","8","119.48","4635.350"
"USEP","20 Apr 2014","9","118.95","4614.814"
"USEP","20 Apr 2014","10","118.95","4608.164"
"USEP","20 Apr 2014","11","118.97","4622.855"
"USEP","20 Apr 2014","12","119.48","4663.490"
"USEP","20 Apr 2014","13","120.53","4712.892"
"USEP","20 Apr 2014","14","120.53","4723.876"
"USEP","20 Apr 2014","15","119.48","4715.447"
"USEP","20 Apr 2014","16","120.53","4802.248"
"USEP","20 Apr 2014","17","141.52","4953.634"
"USEP","20 Apr 2014","18","138.70","5073.073"
"USEP","20 Apr 2014","19","142.11","5157.140"
"USEP","20 Apr 2014","20","149.41","5256.396"
"USEP","20 Apr 2014","21","149.01","5343.550"
"USEP","20 Apr 2014","22","146.39","5398.598"
"USEP","20 Apr 2014","23","131.71","5413.150"
"USEP","20 Apr 2014","24","129.79","5364.037"
"USEP","20 Apr 2014","25","127.85","5300.356"
"USEP","20 Apr 2014","26","126.83","5302.319"
"USEP","20 Apr 2014","27","122.86","5318.283"
"USEP","20 Apr 2014","28","122.53","5300.247"
"USEP","20 Apr 2014","29","120.70","5272.892"
"USEP","20 Apr 2014","30","121.68","5254.463"
"USEP","20 Apr 2014","31","128.60","5248.414"
"USEP","20 Apr 2014","32","126.67","5229.504"
"USEP","20 Apr 2014","33","126.67","5206.065"
"USEP","20 Apr 2014","34","122.66","5180.291"
"USEP","20 Apr 2014","35","129.58","5184.739"
"USEP","20 Apr 2014","36","142.18","5175.186"
"USEP","20 Apr 2014","37","145.24","5217.506"
"USEP","20 Apr 2014","38","128.77","5320.445"
"USEP","20 Apr 2014","39","142.34","5418.731"
"USEP","20 Apr 2014","40","148.52","5451.732"
"USEP","20 Apr 2014","41","153.98","5485.195"
"USEP","20 Apr 2014","42","155.74","5500.642"
"USEP","20 Apr 2014","43","158.70","5502.695"
"USEP","20 Apr 2014","44","154.97","5446.225"
"USEP","20 Apr 2014","45","131.83","5321.936"
"USEP","20 Apr 2014","46","129.87","5231.094"
"USEP","20 Apr 2014","47","153.04","5169.650"
"USEP","20 Apr 2014","48","140.33","5056.692"
"USEP","21 Apr 2014","1","119.67","4916.612"
"USEP","21 Apr 2014","2","117.58","4804.419"
"USEP","21 Apr 2014","3","115.82","4716.614"
"USEP","21 Apr 2014","4","115.81","4640.897"
"USEP","21 Apr 2014","5","115.82","4584.939"
"USEP","21 Apr 2014","6","111.50","4546.660"
"USEP","21 Apr 2014","7","111.87","4511.682"
"USEP","21 Apr 2014","8","112.00","4496.299"
"USEP","21 Apr 2014","9","114.81","4493.258"
"USEP","21 Apr 2014","10","114.81","4525.940"
"USEP","21 Apr 2014","11","115.46","4591.863"
"USEP","21 Apr 2014","12","116.86","4736.514"
"USEP","21 Apr 2014","13","118.47","4977.515"
"USEP","21 Apr 2014","14","122.73","5149.924"
"USEP","21 Apr 2014","15","118.41","5313.705"
"USEP","21 Apr 2014","16","121.69","5592.483"
"USEP","21 Apr 2014","17","127.43","5912.908"
"USEP","21 Apr 2014","18","127.05","6121.231"
"USEP","21 Apr 2014","19","130.93","6279.605"
"USEP","21 Apr 2014","20","143.24","6344.871"
"USEP","21 Apr 2014","21","156.75","6380.908"
"USEP","21 Apr 2014","22","158.07","6415.246"
"USEP","21 Apr 2014","23","158.13","6417.915"
"USEP","21 Apr 2014","24","142.60","6362.529"
"USEP","21 Apr 2014","25","132.13","6326.383"
"USEP","21 Apr 2014","26","142.61","6352.510"
"USEP","21 Apr 2014","27","149.70","6401.638"
"USEP","21 Apr 2014","28","159.66","6433.357"
"USEP","21 Apr 2014","29","158.86","6433.158"
"USEP","21 Apr 2014","30","149.58","6396.713"
"USEP","21 Apr 2014","31","142.62","6351.645"
"USEP","21 Apr 2014","32","130.13","6301.523"
"USEP","21 Apr 2014","33","158.78","6241.624"
"USEP","21 Apr 2014","34","202.21","6181.761"
"USEP","21 Apr 2014","35","156.73","6089.493"
"USEP","21 Apr 2014","36","124.90","5938.573"
"USEP","21 Apr 2014","37","118.83","5855.704"
"USEP","21 Apr 2014","38","124.92","5888.362"
"USEP","21 Apr 2014","39","127.90","5906.790"
"USEP","21 Apr 2014","40","119.49","5880.126"
"USEP","21 Apr 2014","41","127.85","5866.175"
"USEP","21 Apr 2014","42","220.65","5852.180"
"USEP","21 Apr 2014","43","193.21","5795.373"
"USEP","21 Apr 2014","44","165.82","5672.862"
"USEP","21 Apr 2014","45","145.05","5499.549"
"USEP","21 Apr 2014","46","131.55","5339.221"
"USEP","21 Apr 2014","47","122.67","5198.496"
"USEP","21 Apr 2014","48","119.39","5030.584"
"USEP","22 Apr 2014","1","131.81","4877.578"
"USEP","22 Apr 2014","2","122.51","4766.260"
"USEP","22 Apr 2014","3","121.49","4707.400"
"USEP","22 Apr 2014","4","119.35","4640.350"
"USEP","22 Apr 2014","5","117.31","4584.338"
"USEP","22 Apr 2014","6","115.75","4528.266"
"USEP","22 Apr 2014","7","117.97","4493.133"
"USEP","22 Apr 2014","8","117.87","4477.463"
"USEP","22 Apr 2014","9","117.98","4500.941"
"USEP","22 Apr 2014","10","118.32","4539.886"
"USEP","22 Apr 2014","11","119.37","4619.436"
"USEP","22 Apr 2014","12","122.53","4751.290"
"USEP","22 Apr 2014","13","131.79","4916.478"
"USEP","22 Apr 2014","14","136.05","5030.843"
"USEP","22 Apr 2014","15","118.29","5207.914"
"USEP","22 Apr 2014","16","118.52","5494.017"
"USEP","22 Apr 2014","17","119.68","5795.348"
"USEP","22 Apr 2014","18","126.79","6016.717"
"USEP","22 Apr 2014","19","131.70","6156.866"
"USEP","22 Apr 2014","20","159.72","6261.037"
"USEP","22 Apr 2014","21","202.35","6351.044"
"USEP","22 Apr 2014","22","251.23","6401.951"
"USEP","22 Apr 2014","23","230.90","6385.416"
"USEP","22 Apr 2014","24","200.09","6317.541"
"USEP","22 Apr 2014","25","191.57","6280.997"
"USEP","22 Apr 2014","26","230.94","6353.424"
"USEP","22 Apr 2014","27","251.22","6445.280"
"USEP","22 Apr 2014","28","339.42","6534.129"
"USEP","22 Apr 2014","29","371.68","6576.299"
"USEP","22 Apr 2014","30","291.45","6491.466"
"USEP","22 Apr 2014","31","191.69","6407.006"
"USEP","22 Apr 2014","32","177.16","6397.931"
"USEP","22 Apr 2014","33","197.94","6434.321"
"USEP","22 Apr 2014","34","158.80","6385.093"
"USEP","22 Apr 2014","35","148.67","6311.811"
"USEP","22 Apr 2014","36","128.10","6200.895"
"USEP","22 Apr 2014","37","129.01","6129.610"
"USEP","22 Apr 2014","38","311.69","6090.457"
"USEP","22 Apr 2014","39","291.27","6047.004"
"USEP","22 Apr 2014","40","191.31","5984.516"
"USEP","22 Apr 2014","41","179.94","5927.316"
"USEP","22 Apr 2014","42","198.03","5846.489"
"USEP","22 Apr 2014","43","159.73","5739.207"
"USEP","22 Apr 2014","44","159.65","5613.779"
"USEP","22 Apr 2014","45","146.56","5484.579"
"USEP","22 Apr 2014","46","122.69","5356.313"
"USEP","22 Apr 2014","47","120.17","5232.148"
"USEP","22 Apr 2014","48","119.27","5089.141"
"USEP","23 Apr 2014","1","120.35","4944.936"
"USEP","23 Apr 2014","2","120.16","4834.806"
"USEP","23 Apr 2014","3","117.52","4748.865"
"USEP","23 Apr 2014","4","118.48","4680.085"
"USEP","23 Apr 2014","5","117.57","4624.341"
"USEP","23 Apr 2014","6","117.56","4581.043"
"USEP","23 Apr 2014","7","117.47","4548.713"
"USEP","23 Apr 2014","8","117.45","4535.001"
"USEP","23 Apr 2014","9","117.44","4532.898"
"USEP","23 Apr 2014","10","117.47","4560.378"
"USEP","23 Apr 2014","11","118.84","4643.039"
"USEP","23 Apr 2014","12","120.23","4795.493"
"USEP","23 Apr 2014","13","120.47","4962.759"
"USEP","23 Apr 2014","14","120.46","5064.211"
"USEP","23 Apr 2014","15","118.79","5195.916"
"USEP","23 Apr 2014","16","119.28","5463.745"
"USEP","23 Apr 2014","17","121.47","5772.605"
"USEP","23 Apr 2014","18","121.47","5996.767"
"USEP","23 Apr 2014","19","129.79","6165.255"
"USEP","23 Apr 2014","20","159.76","6302.855"
"USEP","23 Apr 2014","21","308.58","6448.446"
"USEP","23 Apr 2014","22","346.55","6536.146"
"USEP","23 Apr 2014","23","338.02","6528.995"
"USEP","23 Apr 2014","24","197.98","6421.871"
"USEP","23 Apr 2014","25","132.10","6358.742"
"USEP","23 Apr 2014","26","132.10","6370.283"
"USEP","23 Apr 2014","27","122.23","6431.364"
"USEP","23 Apr 2014","28","127.24","6477.535"
"USEP","23 Apr 2014","29","128.27","6499.756"
"USEP","23 Apr 2014","30","128.27","6507.996"
"USEP","23 Apr 2014","31","128.27","6506.933"
"USEP","23 Apr 2014","32","127.25","6492.107"
"USEP","23 Apr 2014","33","122.23","6470.587"
"USEP","23 Apr 2014","34","121.51","6423.233"
"USEP","23 Apr 2014","35","121.29","6330.687"
"USEP","23 Apr 2014","36","120.20","6167.626"
"USEP","23 Apr 2014","37","119.24","6033.272"
"USEP","23 Apr 2014","38","119.24","6022.407"
"USEP","23 Apr 2014","39","120.20","6060.781"
"USEP","23 Apr 2014","40","120.52","6054.777"
"USEP","23 Apr 2014","41","121.25","6021.602"
"USEP","23 Apr 2014","42","121.43","5959.840"
"USEP","23 Apr 2014","43","120.20","5832.037"
"USEP","23 Apr 2014","44","120.20","5705.759"
"USEP","23 Apr 2014","45","118.92","5550.083"
"USEP","23 Apr 2014","46","117.52","5405.347"
"USEP","23 Apr 2014","47","117.45","5284.999"
"USEP","23 Apr 2014","48","117.50","5322.612"
"USEP","24 Apr 2014","1","120.28","5319.485"
"USEP","24 Apr 2014","2","119.89","5213.754"
"USEP","24 Apr 2014","3","119.75","4969.215"
"USEP","24 Apr 2014","4","119.77","4812.173"
"USEP","24 Apr 2014","5","118.56","4722.951"
"USEP","24 Apr 2014","6","118.55","4682.530"
"USEP","24 Apr 2014","7","118.52","4661.398"
"USEP","24 Apr 2014","8","117.75","4634.942"
"USEP","24 Apr 2014","9","116.11","4613.750"
"USEP","24 Apr 2014","10","116.10","4627.592"
"USEP","24 Apr 2014","11","118.59","4714.855"
"USEP","24 Apr 2014","12","120.04","4878.343"
"USEP","24 Apr 2014","13","120.46","5034.675"
"USEP","24 Apr 2014","14","120.96","5158.830"
"USEP","24 Apr 2014","15","118.84","5328.715"
"USEP","24 Apr 2014","16","120.02","5603.158"
"USEP","24 Apr 2014","17","121.26","5882.333"
"USEP","24 Apr 2014","18","125.64","6097.126"
"USEP","24 Apr 2014","19","130.24","6230.308"
"USEP","24 Apr 2014","20","159.82","6312.680"
"USEP","24 Apr 2014","21","308.57","6434.599"
"USEP","24 Apr 2014","22","451.56","6546.529"
"USEP","24 Apr 2014","23","555.50","6579.033"
"USEP","24 Apr 2014","24","303.73","6513.861"
"USEP","24 Apr 2014","25","131.27","6460.324"
"USEP","24 Apr 2014","26","202.39","6488.047"
"USEP","24 Apr 2014","27","241.02","6541.723"
"USEP","24 Apr 2014","28","288.76","6529.208"
"USEP","24 Apr 2014","29","260.65","6467.078"
"USEP","24 Apr 2014","30","303.01","6424.863"
"USEP","24 Apr 2014","31","303.01","6442.611"
"USEP","24 Apr 2014","32","303.68","6466.144"
"USEP","24 Apr 2014","33","371.83","6484.548"
"USEP","24 Apr 2014","34","241.09","6486.909"
"USEP","24 Apr 2014","35","381.92","6435.812"
"USEP","24 Apr 2014","36","291.50","6333.013"
"USEP","24 Apr 2014","37","303.41","6239.681"
"USEP","24 Apr 2014","38","303.17","6210.383"
"USEP","24 Apr 2014","39","303.20","6218.782"
"USEP","24 Apr 2014","40","303.37","6199.285"
"USEP","24 Apr 2014","41","156.71","6146.488"
"USEP","24 Apr 2014","42","176.95","6058.847"
"USEP","24 Apr 2014","43","147.74","5959.214"
"USEP","24 Apr 2014","44","130.09","5828.538"
"USEP","24 Apr 2014","45","146.54","5675.392"
"USEP","24 Apr 2014","46","129.75","5537.619"
"USEP","24 Apr 2014","47","122.82","5373.644"
"USEP","24 Apr 2014","48","117.03","5194.992"
"USEP","25 Apr 2014","1","122.65","5027.254"
"USEP","25 Apr 2014","2","118.32","4907.895"
"USEP","25 Apr 2014","3","118.25","4832.485"
"USEP","25 Apr 2014","4","110.26","4777.631"
"USEP","25 Apr 2014","5","114.81","4720.899"
"USEP","25 Apr 2014","6","110.88","4681.785"
"USEP","25 Apr 2014","7","114.79","4635.927"
"USEP","25 Apr 2014","8","110.98","4604.705"
"USEP","25 Apr 2014","9","110.45","4589.382"
"USEP","25 Apr 2014","10","114.79","4629.152"
"USEP","25 Apr 2014","11","116.83","4703.046"
"USEP","25 Apr 2014","12","117.90","4842.211"
"USEP","25 Apr 2014","13","118.43","4990.750"
"USEP","25 Apr 2014","14","120.63","5142.220"
"USEP","25 Apr 2014","15","117.17","5329.197"
"USEP","25 Apr 2014","16","117.55","5617.959"
"USEP","25 Apr 2014","17","121.76","5881.428"
"USEP","25 Apr 2014","18","128.72","6093.956"
"USEP","25 Apr 2014","19","146.76","6224.224"
"USEP","25 Apr 2014","20","193.58","6325.279"
"USEP","25 Apr 2014","21","298.28","6409.143"
"USEP","25 Apr 2014","22","303.05","6449.887"
"USEP","25 Apr 2014","23","303.10","6442.874"
"USEP","25 Apr 2014","24","302.91","6417.110"
"USEP","25 Apr 2014","25","200.28","6369.065"
"USEP","25 Apr 2014","26","199.21","6352.068"
"USEP","25 Apr 2014","27","217.36","6400.167"
"USEP","25 Apr 2014","28","303.10","6462.034"
"USEP","25 Apr 2014","29","303.41","6522.479"
"USEP","25 Apr 2014","30","303.62","6553.616"
"USEP","25 Apr 2014","31","303.42","6533.806"
"USEP","25 Apr 2014","32","199.20","6505.178"
"USEP","25 Apr 2014","33","191.73","6476.337"
"USEP","25 Apr 2014","34","176.38","6416.936"
"USEP","25 Apr 2014","35","156.76","6271.862"
"USEP","25 Apr 2014","36","126.89","6131.355"
"USEP","25 Apr 2014","37","118.61","6082.510"
"USEP","25 Apr 2014","38","120.04","6132.548"
"USEP","25 Apr 2014","39","123.11","6133.363"
"USEP","25 Apr 2014","40","123.11","6101.033"
"USEP","25 Apr 2014","41","122.12","6034.157"
"USEP","25 Apr 2014","42","135.88","5993.253"
"USEP","25 Apr 2014","43","129.09","5905.294"
"USEP","25 Apr 2014","44","122.08","5770.712"
"USEP","25 Apr 2014","45","119.45","5617.218"
"USEP","25 Apr 2014","46","119.34","5519.737"
"USEP","25 Apr 2014","47","118.48","5432.280"
"USEP","25 Apr 2014","48","118.84","5320.112"
"USEP","26 Apr 2014","1","121.82","5187.597"
"USEP","26 Apr 2014","2","130.34","5077.953"
"USEP","26 Apr 2014","3","127.45","5012.971"
"USEP","26 Apr 2014","4","132.27","4954.409"
"USEP","26 Apr 2014","5","127.60","4898.149"
"USEP","26 Apr 2014","6","122.51","4834.185"
"USEP","26 Apr 2014","7","118.51","4770.196"
"USEP","26 Apr 2014","8","117.45","4734.253"
"USEP","26 Apr 2014","9","117.35","4726.038"
"USEP","26 Apr 2014","10","117.35","4734.596"
"USEP","26 Apr 2014","11","117.36","4757.319"
"USEP","26 Apr 2014","12","117.36","4777.656"
"USEP","26 Apr 2014","13","117.36","4807.168"
"USEP","26 Apr 2014","14","117.45","4854.383"
"USEP","26 Apr 2014","15","121.51","4959.662"
"USEP","26 Apr 2014","16","125.24","5171.717"
"USEP","26 Apr 2014","17","126.62","5367.098"
"USEP","26 Apr 2014","18","146.52","5504.732"
"USEP","26 Apr 2014","19","149.48","5606.394"
"USEP","26 Apr 2014","20","191.22","5741.086"
"USEP","26 Apr 2014","21","279.94","5874.923"
"USEP","26 Apr 2014","22","191.49","5963.488"
"USEP","26 Apr 2014","23","487.43","5995.490"
"USEP","26 Apr 2014","24","303.59","5958.841"
"USEP","26 Apr 2014","25","252.77","5896.970"
"USEP","26 Apr 2014","26","261.16","5847.662"
"USEP","26 Apr 2014","27","192.03","5845.237"
"USEP","26 Apr 2014","28","191.21","5837.767"
"USEP","26 Apr 2014","29","173.56","5821.699"
"USEP","26 Apr 2014","30","164.07","5791.854"
"USEP","26 Apr 2014","31","809.24","5756.309"
"USEP","26 Apr 2014","32","831.94","5718.020"
"USEP","26 Apr 2014","33","831.51","5632.869"
"USEP","26 Apr 2014","34","202.49","5561.872"
"USEP","26 Apr 2014","35","202.27","5514.155"
"USEP","26 Apr 2014","36","202.25","5483.625"
"USEP","26 Apr 2014","37","202.54","5491.552"
"USEP","26 Apr 2014","38","251.13","5560.019"
"USEP","26 Apr 2014","39","370.56","5632.978"
"USEP","26 Apr 2014","40","565.90","5671.128"
"USEP","26 Apr 2014","41","565.93","5674.403"
"USEP","26 Apr 2014","42","271.07","5625.046"
"USEP","26 Apr 2014","43","226.31","5564.844"
"USEP","26 Apr 2014","44","171.81","5491.621"
"USEP","26 Apr 2014","45","163.60","5432.299"
"USEP","26 Apr 2014","46","146.49","5378.574"
"USEP","26 Apr 2014","47","130.91","5306.151"
"USEP","26 Apr 2014","48","154.08","5208.923"
"USEP","27 Apr 2014","1","154.07","5090.672"
"USEP","27 Apr 2014","2","146.48","4992.594"
"USEP","27 Apr 2014","3","140.38","4907.279"
"USEP","27 Apr 2014","4","140.34","4868.940"
"USEP","27 Apr 2014","5","134.78","4794.281"
"USEP","27 Apr 2014","6","127.55","4737.210"
"USEP","27 Apr 2014","7","122.52","4680.473"
"USEP","27 Apr 2014","8","121.48","4656.979"
"USEP","27 Apr 2014","9","121.23","4641.717"
"USEP","27 Apr 2014","10","121.30","4638.292"
"USEP","27 Apr 2014","11","121.33","4661.930"
"USEP","27 Apr 2014","12","121.47","4701.655"
"USEP","27 Apr 2014","13","121.47","4721.878"
"USEP","27 Apr 2014","14","121.43","4729.005"
"USEP","27 Apr 2014","15","121.47","4743.189"
"USEP","27 Apr 2014","16","121.48","4798.575"
"USEP","27 Apr 2014","17","127.56","4887.453"
"USEP","27 Apr 2014","18","140.18","4981.665"
"USEP","27 Apr 2014","19","146.42","5091.705"
"USEP","27 Apr 2014","20","140.37","5188.551"
"USEP","27 Apr 2014","21","140.40","5260.541"
"USEP","27 Apr 2014","22","145.34","5283.503"
"USEP","27 Apr 2014","23","140.42","5275.904"
"USEP","27 Apr 2014","24","140.40","5269.771"
"USEP","27 Apr 2014","25","140.41","5263.305"
"USEP","27 Apr 2014","26","145.06","5285.844"
"USEP","27 Apr 2014","27","145.27","5320.310"
