"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","24 Feb 2014","7","124.75","4317.494"
"USEP","24 Feb 2014","8","123.74","4308.503"
"USEP","24 Feb 2014","9","123.72","4299.403"
"USEP","24 Feb 2014","10","123.57","4321.400"
"USEP","24 Feb 2014","11","124.81","4427.167"
"USEP","24 Feb 2014","12","125.04","4584.263"
"USEP","24 Feb 2014","13","125.15","4764.490"
"USEP","24 Feb 2014","14","126.11","4922.099"
"USEP","24 Feb 2014","15","126.16","5120.159"
"USEP","24 Feb 2014","16","126.38","5402.141"
"USEP","24 Feb 2014","17","126.48","5649.091"
"USEP","24 Feb 2014","18","128.41","5825.809"
"USEP","24 Feb 2014","19","130.89","5953.220"
"USEP","24 Feb 2014","20","132.96","6031.781"
"USEP","24 Feb 2014","21","134.25","6120.128"
"USEP","24 Feb 2014","22","137.16","6198.544"
"USEP","24 Feb 2014","23","142.66","6222.112"
"USEP","24 Feb 2014","24","134.96","6175.722"
"USEP","24 Feb 2014","25","131.47","6121.460"
"USEP","24 Feb 2014","26","132.90","6129.774"
"USEP","24 Feb 2014","27","134.87","6181.328"
"USEP","24 Feb 2014","28","143.01","6226.262"
"USEP","24 Feb 2014","29","149.70","6252.568"
"USEP","24 Feb 2014","30","147.46","6248.880"
"USEP","24 Feb 2014","31","140.64","6231.118"
"USEP","24 Feb 2014","32","134.96","6223.757"
"USEP","24 Feb 2014","33","132.92","6218.499"
"USEP","24 Feb 2014","34","134.94","6184.708"
"USEP","24 Feb 2014","35","131.35","6114.934"
"USEP","24 Feb 2014","36","128.56","5975.575"
"USEP","24 Feb 2014","37","126.87","5885.330"
"USEP","24 Feb 2014","38","126.49","5860.301"
"USEP","24 Feb 2014","39","131.35","5871.633"
"USEP","24 Feb 2014","40","131.72","5883.953"
"USEP","24 Feb 2014","41","132.85","5863.258"
"USEP","24 Feb 2014","42","147.02","5797.157"
"USEP","24 Feb 2014","43","138.10","5704.561"
"USEP","24 Feb 2014","44","131.44","5579.575"
"USEP","24 Feb 2014","45","127.31","5411.878"
"USEP","24 Feb 2014","46","126.02","5270.342"
"USEP","24 Feb 2014","47","125.32","5115.437"
"USEP","24 Feb 2014","48","124.87","4966.819"
"USEP","25 Feb 2014","1","131.39","4821.477"
"USEP","25 Feb 2014","2","124.84","4681.183"
"USEP","25 Feb 2014","3","123.16","4560.969"
"USEP","25 Feb 2014","4","122.63","4461.360"
"USEP","25 Feb 2014","5","122.62","4438.722"
"USEP","25 Feb 2014","6","122.61","4438.901"
"USEP","25 Feb 2014","7","121.17","4410.368"
"USEP","25 Feb 2014","8","120.90","4388.440"
"USEP","25 Feb 2014","9","119.94","4381.343"
"USEP","25 Feb 2014","10","121.09","4403.634"
"USEP","25 Feb 2014","11","122.85","4500.668"
"USEP","25 Feb 2014","12","124.62","4658.003"
"USEP","25 Feb 2014","13","127.22","4818.132"
"USEP","25 Feb 2014","14","132.39","4942.302"
"USEP","25 Feb 2014","15","123.25","5100.015"
"USEP","25 Feb 2014","16","127.17","5362.451"
"USEP","25 Feb 2014","17","129.19","5632.685"
"USEP","25 Feb 2014","18","129.36","5810.576"
"USEP","25 Feb 2014","19","131.35","5925.075"
"USEP","25 Feb 2014","20","130.65","5971.475"
"USEP","25 Feb 2014","21","133.96","6064.096"
"USEP","25 Feb 2014","22","133.87","6139.804"
"USEP","25 Feb 2014","23","134.95","6171.676"
"USEP","25 Feb 2014","24","131.40","6129.103"
"USEP","25 Feb 2014","25","131.35","6096.152"
"USEP","25 Feb 2014","26","131.39","6119.422"
"USEP","25 Feb 2014","27","131.40","6192.695"
"USEP","25 Feb 2014","28","133.88","6238.419"
"USEP","25 Feb 2014","29","150.69","6257.170"
"USEP","25 Feb 2014","30","150.69","6257.936"
"USEP","25 Feb 2014","31","150.69","6255.207"
"USEP","25 Feb 2014","32","150.69","6256.907"
"USEP","25 Feb 2014","33","150.69","6263.681"
"USEP","25 Feb 2014","34","133.88","6215.368"
"USEP","25 Feb 2014","35","134.94","6120.008"
"USEP","25 Feb 2014","36","129.47","5968.031"
"USEP","25 Feb 2014","37","129.07","5858.010"
"USEP","25 Feb 2014","38","129.10","5868.288"
"USEP","25 Feb 2014","39","129.42","5883.332"
"USEP","25 Feb 2014","40","129.42","5874.664"
"USEP","25 Feb 2014","41","129.39","5818.304"
"USEP","25 Feb 2014","42","132.62","5759.634"
"USEP","25 Feb 2014","43","134.04","5695.963"
"USEP","25 Feb 2014","44","130.41","5554.676"
"USEP","25 Feb 2014","45","127.70","5400.268"
"USEP","25 Feb 2014","46","127.42","5262.942"
"USEP","25 Feb 2014","47","126.72","5108.902"
"USEP","25 Feb 2014","48","123.63","4932.521"
"USEP","26 Feb 2014","1","127.29","4842.614"
"USEP","26 Feb 2014","2","150.45","4756.260"
"USEP","26 Feb 2014","3","155.89","4645.191"
"USEP","26 Feb 2014","4","150.40","4618.591"
"USEP","26 Feb 2014","5","150.40","4576.262"
"USEP","26 Feb 2014","6","150.41","4532.108"
"USEP","26 Feb 2014","7","138.25","4477.075"
"USEP","26 Feb 2014","8","126.41","4460.421"
"USEP","26 Feb 2014","9","123.79","4454.437"
"USEP","26 Feb 2014","10","124.80","4484.660"
"USEP","26 Feb 2014","11","123.79","4572.639"
"USEP","26 Feb 2014","12","124.51","4720.720"
"USEP","26 Feb 2014","13","127.20","4884.521"
"USEP","26 Feb 2014","14","129.82","5019.024"
"USEP","26 Feb 2014","15","124.29","5179.391"
"USEP","26 Feb 2014","16","125.27","5413.582"
"USEP","26 Feb 2014","17","128.27","5662.147"
"USEP","26 Feb 2014","18","130.06","5816.461"
"USEP","26 Feb 2014","19","130.50","5946.446"
"USEP","26 Feb 2014","20","131.36","6046.676"
"USEP","26 Feb 2014","21","138.54","6118.453"
"USEP","26 Feb 2014","22","147.46","6182.576"
"USEP","26 Feb 2014","23","140.49","6179.743"
"USEP","26 Feb 2014","24","131.60","6148.710"
"USEP","26 Feb 2014","25","131.32","6127.433"
"USEP","26 Feb 2014","26","133.80","6163.128"
"USEP","26 Feb 2014","27","150.58","6263.641"
"USEP","26 Feb 2014","28","150.57","6277.398"
"USEP","26 Feb 2014","29","150.57","6273.914"
"USEP","26 Feb 2014","30","150.57","6270.719"
"USEP","26 Feb 2014","31","150.54","6278.795"
"USEP","26 Feb 2014","32","138.96","6282.329"
"USEP","26 Feb 2014","33","142.93","6264.819"
"USEP","26 Feb 2014","34","147.54","6265.306"
"USEP","26 Feb 2014","35","131.65","6141.305"
"USEP","26 Feb 2014","36","130.42","6002.865"
"USEP","26 Feb 2014","37","128.38","5919.494"
"USEP","26 Feb 2014","38","129.20","5899.698"
"USEP","26 Feb 2014","39","130.48","5945.874"
"USEP","26 Feb 2014","40","130.34","5893.679"
"USEP","26 Feb 2014","41","129.57","5822.256"
"USEP","26 Feb 2014","42","150.62","5790.433"
"USEP","26 Feb 2014","43","212.94","5727.363"
"USEP","26 Feb 2014","44","183.18","5594.669"
"USEP","26 Feb 2014","45","133.31","5477.382"
"USEP","26 Feb 2014","46","128.04","5328.123"
"USEP","26 Feb 2014","47","127.41","5191.210"
"USEP","26 Feb 2014","48","127.27","5097.003"
"USEP","27 Feb 2014","1","128.29","4936.259"
"USEP","27 Feb 2014","2","121.30","4820.105"
"USEP","27 Feb 2014","3","121.52","4779.053"
"USEP","27 Feb 2014","4","120.79","4688.236"
"USEP","27 Feb 2014","5","122.13","4626.399"
"USEP","27 Feb 2014","6","121.29","4589.711"
"USEP","27 Feb 2014","7","121.28","4522.476"
"USEP","27 Feb 2014","8","121.08","4492.786"
"USEP","27 Feb 2014","9","120.66","4505.017"
"USEP","27 Feb 2014","10","120.37","4516.652"
"USEP","27 Feb 2014","11","120.98","4622.329"
"USEP","27 Feb 2014","12","123.24","4753.924"
"USEP","27 Feb 2014","13","125.25","4906.727"
"USEP","27 Feb 2014","14","123.84","5028.964"
"USEP","27 Feb 2014","15","123.25","5118.623"
"USEP","27 Feb 2014","16","123.91","5394.557"
"USEP","27 Feb 2014","17","129.33","5668.822"
"USEP","27 Feb 2014","18","129.38","5721.037"
"USEP","27 Feb 2014","19","129.49","5800.477"
"USEP","27 Feb 2014","20","129.99","5991.643"
"USEP","27 Feb 2014","21","132.91","6143.467"
"USEP","27 Feb 2014","22","137.68","6170.330"
"USEP","27 Feb 2014","23","136.49","6213.255"
"USEP","27 Feb 2014","24","131.38","6166.761"
"USEP","27 Feb 2014","25","131.41","6158.799"
"USEP","27 Feb 2014","26","133.85","6195.821"
"USEP","27 Feb 2014","27","147.53","6265.147"
"USEP","27 Feb 2014","28","150.63","6307.800"
"USEP","27 Feb 2014","29","150.61","6306.363"
"USEP","27 Feb 2014","30","150.59","6283.695"
"USEP","27 Feb 2014","31","150.63","6293.531"
"USEP","27 Feb 2014","32","150.63","6312.705"
"USEP","27 Feb 2014","33","150.63","6306.607"
"USEP","27 Feb 2014","34","144.92","6269.864"
"USEP","27 Feb 2014","35","155.56","6191.179"
"USEP","27 Feb 2014","36","142.92","6094.035"
"USEP","27 Feb 2014","37","129.72","5976.669"
"USEP","27 Feb 2014","38","129.89","5978.522"
"USEP","27 Feb 2014","39","131.33","5984.357"
"USEP","27 Feb 2014","40","131.34","5965.610"
"USEP","27 Feb 2014","41","131.34","5901.095"
"USEP","27 Feb 2014","42","152.00","5850.873"
"USEP","27 Feb 2014","43","155.74","5791.700"
"USEP","27 Feb 2014","44","150.55","5658.191"
"USEP","27 Feb 2014","45","129.71","5465.439"
"USEP","27 Feb 2014","46","129.41","5350.896"
"USEP","27 Feb 2014","47","139.65","5244.240"
"USEP","27 Feb 2014","48","150.42","5064.350"
"USEP","28 Feb 2014","1","186.31","5011.002"
"USEP","28 Feb 2014","2","170.74","4898.000"
"USEP","28 Feb 2014","3","157.00","4816.308"
"USEP","28 Feb 2014","4","158.19","4656.413"
"USEP","28 Feb 2014","5","150.40","4621.941"
"USEP","28 Feb 2014","6","150.20","4546.929"
"USEP","28 Feb 2014","7","128.11","4505.245"
"USEP","28 Feb 2014","8","125.94","4505.360"
"USEP","28 Feb 2014","9","125.97","4493.238"
"USEP","28 Feb 2014","10","126.11","4518.500"
"USEP","28 Feb 2014","11","125.92","4620.450"
"USEP","28 Feb 2014","12","125.88","4773.342"
"USEP","28 Feb 2014","13","136.87","4927.000"
"USEP","28 Feb 2014","14","137.95","5045.136"
"USEP","28 Feb 2014","15","125.66","5208.351"
"USEP","28 Feb 2014","16","130.13","5449.749"
"USEP","28 Feb 2014","17","131.10","5724.272"
"USEP","28 Feb 2014","18","138.38","5856.226"
"USEP","28 Feb 2014","19","147.04","6023.451"
"USEP","28 Feb 2014","20","150.71","6114.188"
"USEP","28 Feb 2014","21","159.67","6180.637"
"USEP","28 Feb 2014","22","179.35","6231.873"
"USEP","28 Feb 2014","23","179.35","6233.707"
"USEP","28 Feb 2014","24","155.77","6181.244"
"USEP","28 Feb 2014","25","150.71","6136.842"
"USEP","28 Feb 2014","26","150.75","6149.247"
"USEP","28 Feb 2014","27","163.80","6196.869"
"USEP","28 Feb 2014","28","180.23","6247.414"
"USEP","28 Feb 2014","29","171.06","6272.304"
"USEP","28 Feb 2014","30","150.72","6262.801"
"USEP","28 Feb 2014","31","150.72","6267.299"
"USEP","28 Feb 2014","32","150.65","6246.579"
"USEP","28 Feb 2014","33","150.61","6252.235"
"USEP","28 Feb 2014","34","138.50","6196.596"
"USEP","28 Feb 2014","35","133.87","6126.509"
"USEP","28 Feb 2014","36","130.46","5985.316"
"USEP","28 Feb 2014","37","128.38","5914.300"
"USEP","28 Feb 2014","38","127.95","5868.725"
"USEP","28 Feb 2014","39","131.37","5829.591"
"USEP","28 Feb 2014","40","131.33","5813.136"
"USEP","28 Feb 2014","41","130.14","5798.330"
"USEP","28 Feb 2014","42","130.34","5754.470"
"USEP","28 Feb 2014","43","135.85","5660.507"
"USEP","28 Feb 2014","44","129.54","5541.490"
"USEP","28 Feb 2014","45","126.80","5407.370"
"USEP","28 Feb 2014","46","126.78","5302.339"
"USEP","28 Feb 2014","47","126.00","5189.724"
"USEP","28 Feb 2014","48","125.77","5061.085"
