"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","24 Jul 2014","1","170.96","5334.385"
"USEP","24 Jul 2014","2","164.98","5229.364"
"USEP","24 Jul 2014","3","162.08","5152.752"
"USEP","24 Jul 2014","4","144.95","5073.898"
"USEP","24 Jul 2014","5","133.81","5013.820"
"USEP","24 Jul 2014","6","128.16","4959.503"
"USEP","24 Jul 2014","7","125.55","4922.183"
"USEP","24 Jul 2014","8","121.36","4894.128"
"USEP","24 Jul 2014","9","121.34","4876.653"
"USEP","24 Jul 2014","10","121.34","4887.468"
"USEP","24 Jul 2014","11","121.42","4948.181"
"USEP","24 Jul 2014","12","133.82","5066.477"
"USEP","24 Jul 2014","13","149.04","5208.694"
"USEP","24 Jul 2014","14","145.86","5329.157"
"USEP","24 Jul 2014","15","121.52","5496.581"
"USEP","24 Jul 2014","16","131.34","5778.599"
"USEP","24 Jul 2014","17","149.10","6069.324"
"USEP","24 Jul 2014","18","149.25","6274.222"
"USEP","24 Jul 2014","19","161.16","6401.225"
"USEP","24 Jul 2014","20","162.23","6483.633"
"USEP","24 Jul 2014","21","175.31","6554.416"
"USEP","24 Jul 2014","22","172.30","6600.542"
"USEP","24 Jul 2014","23","166.79","6596.537"
"USEP","24 Jul 2014","24","173.33","6545.524"
"USEP","24 Jul 2014","25","163.22","6496.321"
"USEP","24 Jul 2014","26","168.91","6517.474"
"USEP","24 Jul 2014","27","173.31","6572.323"
"USEP","24 Jul 2014","28","175.21","6612.694"
"USEP","24 Jul 2014","29","173.33","6627.201"
"USEP","24 Jul 2014","30","173.32","6623.245"
"USEP","24 Jul 2014","31","176.30","6621.158"
"USEP","24 Jul 2014","32","178.45","6623.116"
"USEP","24 Jul 2014","33","174.20","6607.575"
"USEP","24 Jul 2014","34","164.15","6571.115"
"USEP","24 Jul 2014","35","149.70","6491.088"
"USEP","24 Jul 2014","36","141.66","6354.418"
"USEP","24 Jul 2014","37","149.64","6258.070"
"USEP","24 Jul 2014","38","145.63","6265.057"
"USEP","24 Jul 2014","39","149.67","6269.088"
"USEP","24 Jul 2014","40","143.61","6227.976"
"USEP","24 Jul 2014","41","143.02","6181.507"
"USEP","24 Jul 2014","42","172.23","6132.478"
"USEP","24 Jul 2014","43","165.19","6062.475"
"USEP","24 Jul 2014","44","172.25","5956.972"
"USEP","24 Jul 2014","45","157.31","5828.468"
"USEP","24 Jul 2014","46","141.56","5711.777"
"USEP","24 Jul 2014","47","131.36","5597.770"
"USEP","24 Jul 2014","48","126.18","5444.525"
"USEP","25 Jul 2014","1","154.92","5294.764"
"USEP","25 Jul 2014","2","152.05","5185.802"
"USEP","25 Jul 2014","3","148.37","5097.073"
"USEP","25 Jul 2014","4","133.94","5038.695"
"USEP","25 Jul 2014","5","129.87","4981.053"
"USEP","25 Jul 2014","6","126.12","4939.300"
"USEP","25 Jul 2014","7","125.50","4902.616"
"USEP","25 Jul 2014","8","122.42","4877.627"
"USEP","25 Jul 2014","9","122.35","4863.990"
"USEP","25 Jul 2014","10","122.44","4880.028"
"USEP","25 Jul 2014","11","126.04","4938.167"
"USEP","25 Jul 2014","12","133.18","5055.613"
"USEP","25 Jul 2014","13","145.40","5197.109"
"USEP","25 Jul 2014","14","149.74","5319.982"
"USEP","25 Jul 2014","15","122.53","5485.036"
"USEP","25 Jul 2014","16","140.97","5777.088"
"USEP","25 Jul 2014","17","150.42","6071.049"
"USEP","25 Jul 2014","18","149.40","6270.450"
"USEP","25 Jul 2014","19","151.66","6400.858"
"USEP","25 Jul 2014","20","152.13","6495.864"
"USEP","25 Jul 2014","21","151.72","6574.847"
"USEP","25 Jul 2014","22","154.03","6624.165"
"USEP","25 Jul 2014","23","144.95","6618.464"
"USEP","25 Jul 2014","24","144.22","6564.952"
"USEP","25 Jul 2014","25","143.61","6508.175"
"USEP","25 Jul 2014","26","143.64","6519.730"
"USEP","25 Jul 2014","27","144.20","6575.126"
"USEP","25 Jul 2014","28","148.98","6613.157"
"USEP","25 Jul 2014","29","144.92","6616.203"
"USEP","25 Jul 2014","30","144.25","6598.883"
"USEP","25 Jul 2014","31","148.65","6586.060"
"USEP","25 Jul 2014","32","144.93","6584.131"
"USEP","25 Jul 2014","33","144.19","6564.858"
"USEP","25 Jul 2014","34","143.59","6521.992"
"USEP","25 Jul 2014","35","143.59","6438.312"
"USEP","25 Jul 2014","36","144.98","6293.819"
"USEP","25 Jul 2014","37","143.97","6191.919"
"USEP","25 Jul 2014","38","144.96","6190.970"
"USEP","25 Jul 2014","39","150.46","6193.808"
"USEP","25 Jul 2014","40","144.02","6149.162"
"USEP","25 Jul 2014","41","143.55","6090.004"
"USEP","25 Jul 2014","42","153.09","6031.567"
"USEP","25 Jul 2014","43","151.65","5956.470"
"USEP","25 Jul 2014","44","151.65","5846.509"
"USEP","25 Jul 2014","45","148.41","5729.660"
"USEP","25 Jul 2014","46","144.01","5632.009"
"USEP","25 Jul 2014","47","136.37","5541.142"
"USEP","25 Jul 2014","48","136.37","5450.360"
"USEP","26 Jul 2014","1","156.58","5360.871"
"USEP","26 Jul 2014","2","154.93","5282.340"
"USEP","26 Jul 2014","3","147.71","5198.814"
"USEP","26 Jul 2014","4","141.12","5120.502"
"USEP","26 Jul 2014","5","130.23","5057.551"
"USEP","26 Jul 2014","6","130.12","5006.708"
"USEP","26 Jul 2014","7","120.47","4958.112"
"USEP","26 Jul 2014","8","120.47","4926.602"
"USEP","26 Jul 2014","9","120.37","4901.250"
"USEP","26 Jul 2014","10","120.47","4905.211"
"USEP","26 Jul 2014","11","120.47","4940.960"
"USEP","26 Jul 2014","12","120.55","4999.716"
"USEP","26 Jul 2014","13","125.53","5051.155"
"USEP","26 Jul 2014","14","119.91","5061.672"
"USEP","26 Jul 2014","15","119.99","5128.374"
"USEP","26 Jul 2014","16","126.15","5330.066"
"USEP","26 Jul 2014","17","121.87","5573.417"
"USEP","26 Jul 2014","18","140.96","5732.030"
"USEP","26 Jul 2014","19","141.43","5842.225"
"USEP","26 Jul 2014","20","145.16","5926.844"
"USEP","26 Jul 2014","21","157.12","6000.833"
"USEP","26 Jul 2014","22","172.92","6037.372"
"USEP","26 Jul 2014","23","171.01","6034.703"
"USEP","26 Jul 2014","24","149.62","5986.370"
"USEP","26 Jul 2014","25","143.54","5932.883"
"USEP","26 Jul 2014","26","141.34","5878.973"
"USEP","26 Jul 2014","27","136.42","5831.952"
"USEP","26 Jul 2014","28","136.35","5799.826"
"USEP","26 Jul 2014","29","136.39","5774.976"
"USEP","26 Jul 2014","30","129.59","5744.410"
"USEP","26 Jul 2014","31","125.62","5724.878"
"USEP","26 Jul 2014","32","119.76","5708.522"
"USEP","26 Jul 2014","33","119.65","5680.566"
"USEP","26 Jul 2014","34","119.57","5651.382"
"USEP","26 Jul 2014","35","115.70","5621.706"
"USEP","26 Jul 2014","36","115.44","5600.633"
"USEP","26 Jul 2014","37","115.49","5617.889"
"USEP","26 Jul 2014","38","115.70","5690.570"
"USEP","26 Jul 2014","39","122.91","5740.961"
"USEP","26 Jul 2014","40","136.44","5720.927"
"USEP","26 Jul 2014","41","151.78","5690.700"
"USEP","26 Jul 2014","42","147.33","5679.443"
"USEP","26 Jul 2014","43","148.31","5666.426"
"USEP","26 Jul 2014","44","143.51","5602.452"
"USEP","26 Jul 2014","45","136.36","5527.535"
"USEP","26 Jul 2014","46","136.37","5465.747"
"USEP","26 Jul 2014","47","136.38","5407.429"
"USEP","26 Jul 2014","48","159.35","5359.310"
"USEP","27 Jul 2014","1","225.85","5300.669"
"USEP","27 Jul 2014","2","189.13","5213.515"
"USEP","27 Jul 2014","3","175.77","5142.618"
"USEP","27 Jul 2014","4","165.71","5061.791"
"USEP","27 Jul 2014","5","143.29","4998.492"
"USEP","27 Jul 2014","6","149.48","4942.048"
"USEP","27 Jul 2014","7","147.23","4892.259"
"USEP","27 Jul 2014","8","145.96","4858.289"
"USEP","27 Jul 2014","9","121.06","4832.574"
"USEP","27 Jul 2014","10","141.21","4824.041"
"USEP","27 Jul 2014","11","141.20","4833.941"
"USEP","27 Jul 2014","12","141.22","4866.276"
"USEP","27 Jul 2014","13","119.75","4896.056"
"USEP","27 Jul 2014","14","126.07","4894.063"
"USEP","27 Jul 2014","15","127.09","4889.311"
"USEP","27 Jul 2014","16","138.84","4968.210"
"USEP","27 Jul 2014","17","143.26","5079.926"
"USEP","27 Jul 2014","18","143.26","5162.020"
"USEP","27 Jul 2014","19","146.39","5217.088"
"USEP","27 Jul 2014","20","146.41","5275.267"
"USEP","27 Jul 2014","21","141.33","5320.469"
"USEP","27 Jul 2014","22","138.83","5326.612"
"USEP","27 Jul 2014","23","138.24","5324.763"
"USEP","27 Jul 2014","24","132.22","5304.222"
"USEP","27 Jul 2014","25","131.13","5289.401"
"USEP","27 Jul 2014","26","131.27","5301.732"
"USEP","27 Jul 2014","27","143.25","5321.394"
"USEP","27 Jul 2014","28","143.25","5330.688"
"USEP","27 Jul 2014","29","143.26","5331.766"
"USEP","27 Jul 2014","30","143.25","5331.741"
"USEP","27 Jul 2014","31","149.42","5334.872"
"USEP","27 Jul 2014","32","149.44","5327.855"
"USEP","27 Jul 2014","33","143.45","5319.510"
"USEP","27 Jul 2014","34","149.43","5320.648"
"USEP","27 Jul 2014","35","150.29","5321.264"
"USEP","27 Jul 2014","36","149.44","5318.874"
"USEP","27 Jul 2014","37","147.33","5359.444"
"USEP","27 Jul 2014","38","145.62","5464.480"
"USEP","27 Jul 2014","39","147.41","5547.638"
"USEP","27 Jul 2014","40","147.47","5573.661"
"USEP","27 Jul 2014","41","149.53","5594.724"
"USEP","27 Jul 2014","42","149.56","5620.826"
"USEP","27 Jul 2014","43","149.60","5606.314"
"USEP","27 Jul 2014","44","146.46","5537.156"
"USEP","27 Jul 2014","45","144.42","5442.776"
"USEP","27 Jul 2014","46","143.30","5353.500"
"USEP","27 Jul 2014","47","146.48","5266.490"
"USEP","27 Jul 2014","48","143.34","5154.690"
"USEP","28 Jul 2014","1","151.56","5054.032"
"USEP","28 Jul 2014","2","151.55","4983.647"
"USEP","28 Jul 2014","3","151.41","4920.663"
"USEP","28 Jul 2014","4","149.37","4861.172"
"USEP","28 Jul 2014","5","133.91","4806.954"
"USEP","28 Jul 2014","6","138.90","4759.963"
"USEP","28 Jul 2014","7","132.20","4721.713"
"USEP","28 Jul 2014","8","126.05","4696.804"
"USEP","28 Jul 2014","9","125.06","4680.741"
"USEP","28 Jul 2014","10","121.83","4672.307"
"USEP","28 Jul 2014","11","121.79","4679.657"
"USEP","28 Jul 2014","12","121.79","4709.905"
"USEP","28 Jul 2014","13","121.75","4754.307"
"USEP","28 Jul 2014","14","121.02","4753.661"
"USEP","28 Jul 2014","15","118.16","4751.001"
"USEP","28 Jul 2014","16","119.90","4833.593"
"USEP","28 Jul 2014","17","127.80","4975.541"
"USEP","28 Jul 2014","18","140.99","5098.514"
"USEP","28 Jul 2014","19","147.28","5210.001"
"USEP","28 Jul 2014","20","147.49","5303.984"
"USEP","28 Jul 2014","21","143.28","5378.832"
"USEP","28 Jul 2014","22","143.49","5398.026"
"USEP","28 Jul 2014","23","141.81","5385.313"
"USEP","28 Jul 2014","24","141.40","5368.077"
"USEP","28 Jul 2014","25","141.25","5363.454"
"USEP","28 Jul 2014","26","141.36","5372.545"
"USEP","28 Jul 2014","27","141.76","5386.316"
"USEP","28 Jul 2014","28","143.31","5393.061"
"USEP","28 Jul 2014","29","143.27","5396.465"
"USEP","28 Jul 2014","30","141.75","5381.391"
"USEP","28 Jul 2014","31","141.77","5361.119"
"USEP","28 Jul 2014","32","141.36","5356.561"
"USEP","28 Jul 2014","33","138.85","5344.534"
"USEP","28 Jul 2014","34","131.24","5317.089"
"USEP","28 Jul 2014","35","129.86","5297.627"
"USEP","28 Jul 2014","36","146.40","5282.861"
"USEP","28 Jul 2014","37","149.45","5317.686"
"USEP","28 Jul 2014","38","146.44","5427.667"
"USEP","28 Jul 2014","39","150.36","5530.586"
"USEP","28 Jul 2014","40","160.66","5589.426"
"USEP","28 Jul 2014","41","193.36","5630.617"
"USEP","28 Jul 2014","42","200.11","5651.158"
"USEP","28 Jul 2014","43","189.56","5646.049"
"USEP","28 Jul 2014","44","170.93","5592.537"
"USEP","28 Jul 2014","45","151.56","5511.834"
"USEP","28 Jul 2014","46","149.55","5416.008"
"USEP","28 Jul 2014","47","152.13","5303.228"
"USEP","28 Jul 2014","48","149.53","5216.079"
"USEP","29 Jul 2014","1","167.76","5162.453"
"USEP","29 Jul 2014","2","163.17","5114.985"
"USEP","29 Jul 2014","3","159.99","5038.049"
"USEP","29 Jul 2014","4","151.37","4952.341"
"USEP","29 Jul 2014","5","140.44","4878.214"
"USEP","29 Jul 2014","6","139.41","4817.927"
"USEP","29 Jul 2014","7","132.31","4775.961"
"USEP","29 Jul 2014","8","127.77","4747.324"
"USEP","29 Jul 2014","9","127.13","4736.842"
"USEP","29 Jul 2014","10","127.17","4751.320"
"USEP","29 Jul 2014","11","130.77","4806.094"
"USEP","29 Jul 2014","12","140.43","4919.673"
"USEP","29 Jul 2014","13","151.32","5065.116"
"USEP","29 Jul 2014","14","153.50","5190.340"
"USEP","29 Jul 2014","15","121.62","5366.471"
"USEP","29 Jul 2014","16","127.48","5661.113"
"USEP","29 Jul 2014","17","151.63","5973.587"
"USEP","29 Jul 2014","18","220.54","6193.201"
"USEP","29 Jul 2014","19","283.28","6346.665"
"USEP","29 Jul 2014","20","283.30","6443.098"
"USEP","29 Jul 2014","21","288.86","6532.479"
"USEP","29 Jul 2014","22","303.28","6581.060"
"USEP","29 Jul 2014","23","318.91","6592.148"
"USEP","29 Jul 2014","24","286.64","6536.653"
"USEP","29 Jul 2014","25","282.88","6486.431"
"USEP","29 Jul 2014","26","265.43","6504.318"
"USEP","29 Jul 2014","27","283.52","6550.147"
"USEP","29 Jul 2014","28","282.56","6561.434"
"USEP","29 Jul 2014","29","208.33","6534.745"
"USEP","29 Jul 2014","30","196.85","6491.759"
"USEP","29 Jul 2014","31","182.60","6452.387"
"USEP","29 Jul 2014","32","176.76","6422.900"
"USEP","29 Jul 2014","33","166.71","6396.529"
"USEP","29 Jul 2014","34","154.06","6347.053"
"USEP","29 Jul 2014","35","146.29","6263.442"
"USEP","29 Jul 2014","36","125.30","6123.348"
"USEP","29 Jul 2014","37","123.25","6026.249"
"USEP","29 Jul 2014","38","125.21","6038.073"
"USEP","29 Jul 2014","39","125.74","6054.534"
"USEP","29 Jul 2014","40","136.46","6031.468"
"USEP","29 Jul 2014","41","132.50","5989.764"
"USEP","29 Jul 2014","42","139.26","5949.836"
"USEP","29 Jul 2014","43","136.42","5885.295"
"USEP","29 Jul 2014","44","136.40","5775.174"
"USEP","29 Jul 2014","45","132.53","5647.123"
"USEP","29 Jul 2014","46","121.95","5519.940"
"USEP","29 Jul 2014","47","121.57","5394.259"
"USEP","29 Jul 2014","48","120.52","5284.596"
"USEP","30 Jul 2014","1","146.33","5180.773"
"USEP","30 Jul 2014","2","126.23","5072.526"
"USEP","30 Jul 2014","3","121.87","4970.308"
"USEP","30 Jul 2014","4","120.43","4904.500"
"USEP","30 Jul 2014","5","120.05","4851.972"
"USEP","30 Jul 2014","6","119.93","4807.710"
"USEP","30 Jul 2014","7","119.93","4772.736"
"USEP","30 Jul 2014","8","119.91","4749.605"
"USEP","30 Jul 2014","9","119.90","4740.336"
"USEP","30 Jul 2014","10","119.91","4759.014"
"USEP","30 Jul 2014","11","120.03","4816.974"
"USEP","30 Jul 2014","12","121.89","4938.351"
"USEP","30 Jul 2014","13","125.11","5081.169"
"USEP","30 Jul 2014","14","133.20","5212.536"
"USEP","30 Jul 2014","15","119.97","5392.664"
"USEP","30 Jul 2014","16","120.73","5669.115"
"USEP","30 Jul 2014","17","126.12","5967.071"
"USEP","30 Jul 2014","18","132.48","6178.262"
"USEP","30 Jul 2014","19","143.53","6315.657"
"USEP","30 Jul 2014","20","151.67","6413.382"
"USEP","30 Jul 2014","21","154.00","6492.197"
"USEP","30 Jul 2014","22","171.08","6553.959"
"USEP","30 Jul 2014","23","162.59","6561.816"
"USEP","30 Jul 2014","24","152.09","6523.055"
"USEP","30 Jul 2014","25","151.71","6475.145"
"USEP","30 Jul 2014","26","151.39","6479.563"
"USEP","30 Jul 2014","27","151.69","6508.041"
"USEP","30 Jul 2014","28","152.07","6517.643"
"USEP","30 Jul 2014","29","151.75","6507.912"
"USEP","30 Jul 2014","30","151.69","6482.634"
"USEP","30 Jul 2014","31","151.65","6462.550"
"USEP","30 Jul 2014","32","150.48","6455.265"
"USEP","30 Jul 2014","33","147.51","6438.058"
"USEP","30 Jul 2014","34","143.55","6399.024"
"USEP","30 Jul 2014","35","141.59","6323.768"
"USEP","30 Jul 2014","36","125.40","6195.975"
"USEP","30 Jul 2014","37","123.62","6109.988"
"USEP","30 Jul 2014","38","128.75","6123.626"
"USEP","30 Jul 2014","39","131.08","6134.386"
"USEP","30 Jul 2014","40","132.23","6106.201"
"USEP","30 Jul 2014","41","133.30","6061.561"
"USEP","30 Jul 2014","42","143.50","6010.608"
"USEP","30 Jul 2014","43","139.37","5941.466"
"USEP","30 Jul 2014","44","132.25","5826.490"
"USEP","30 Jul 2014","45","125.71","5694.243"
"USEP","30 Jul 2014","46","123.62","5564.372"
"USEP","30 Jul 2014","47","120.15","5428.716"
"USEP","30 Jul 2014","48","119.89","5276.052"
"USEP","31 Jul 2014","1","139.39","5125.615"
"USEP","31 Jul 2014","2","123.71","5018.457"
"USEP","31 Jul 2014","3","121.44","4939.364"
"USEP","31 Jul 2014","4","119.56","4867.826"
"USEP","31 Jul 2014","5","119.43","4814.454"
"USEP","31 Jul 2014","6","119.39","4768.690"
"USEP","31 Jul 2014","7","118.59","4733.120"
"USEP","31 Jul 2014","8","109.50","4708.414"
"USEP","31 Jul 2014","9","109.48","4693.553"
"USEP","31 Jul 2014","10","109.41","4705.168"
"USEP","31 Jul 2014","11","118.54","4764.386"
"USEP","31 Jul 2014","12","119.44","4887.791"
"USEP","31 Jul 2014","13","121.47","5031.752"
"USEP","31 Jul 2014","14","126.24","5153.477"
"USEP","31 Jul 2014","15","119.55","5318.054"
"USEP","31 Jul 2014","16","121.58","5589.545"
"USEP","31 Jul 2014","17","121.76","5872.611"
"USEP","31 Jul 2014","18","121.69","6077.241"
"USEP","31 Jul 2014","19","125.36","6217.306"
"USEP","31 Jul 2014","20","143.97","6313.242"
"USEP","31 Jul 2014","21","147.61","6389.586"
"USEP","31 Jul 2014","22","148.68","6429.967"
"USEP","31 Jul 2014","23","148.69","6435.692"
"USEP","31 Jul 2014","24","145.84","6383.160"
"USEP","31 Jul 2014","25","145.54","6339.170"
"USEP","31 Jul 2014","26","139.32","6343.832"
"USEP","31 Jul 2014","27","147.47","6393.870"
"USEP","31 Jul 2014","28","147.62","6423.491"
"USEP","31 Jul 2014","29","148.70","6433.123"
"USEP","31 Jul 2014","30","148.69","6416.772"
"USEP","31 Jul 2014","31","148.69","6413.616"
"USEP","31 Jul 2014","32","148.69","6410.484"
"USEP","31 Jul 2014","33","148.69","6398.924"
"USEP","31 Jul 2014","34","145.95","6355.248"
"USEP","31 Jul 2014","35","139.29","6280.455"
"USEP","31 Jul 2014","36","123.90","6149.490"
"USEP","31 Jul 2014","37","121.74","6073.414"
"USEP","31 Jul 2014","38","147.72","6313.296"
"USEP","31 Jul 2014","39","147.58","6292.402"
"USEP","31 Jul 2014","40","125.22","6070.691"
"USEP","31 Jul 2014","41","123.67","6015.763"
"USEP","31 Jul 2014","42","145.55","5964.949"
"USEP","31 Jul 2014","43","139.40","5893.366"
"USEP","31 Jul 2014","44","125.48","5780.925"
"USEP","31 Jul 2014","45","123.62","5648.485"
"USEP","31 Jul 2014","46","121.76","5519.389"
"USEP","31 Jul 2014","47","119.61","5396.381"
"USEP","31 Jul 2014","48","115.51","5212.288"
